qid,figure_index,figure_count,session,paper,question,file_name,relative_path,public_url
0580-2022OctNov-Paper43-Q04,0,1,2022OctNov,Paper43,Q04,Q04.png,2022OctNov/Paper43/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q04/Q04.png
0580-2022OctNov-Paper43-Q05,0,2,2022OctNov,Paper43,Q05,Q05.png,2022OctNov/Paper43/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q05/Q05.png
0580-2022OctNov-Paper43-Q05,1,2,2022OctNov,Paper43,Q05,Q05d.png,2022OctNov/Paper43/Q05/Q05d.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q05/Q05d.png
0580-2022OctNov-Paper43-Q06,0,2,2022OctNov,Paper43,Q06,Q06bii.png,2022OctNov/Paper43/Q06/Q06bii.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q06/Q06bii.png
0580-2022OctNov-Paper43-Q06,1,2,2022OctNov,Paper43,Q06,Q06c.png,2022OctNov/Paper43/Q06/Q06c.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q06/Q06c.png
0580-2022OctNov-Paper43-Q07,0,1,2022OctNov,Paper43,Q07,Q07.png,2022OctNov/Paper43/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q07/Q07.png
0580-2022OctNov-Paper43-Q08,0,1,2022OctNov,Paper43,Q08,Q08.png,2022OctNov/Paper43/Q08/Q08.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q08/Q08.png
0580-2022OctNov-Paper43-Q09,0,3,2022OctNov,Paper43,Q09,Q09ai.png,2022OctNov/Paper43/Q09/Q09ai.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q09/Q09ai.png
0580-2022OctNov-Paper43-Q09,1,3,2022OctNov,Paper43,Q09,Q09aii.png,2022OctNov/Paper43/Q09/Q09aii.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q09/Q09aii.png
0580-2022OctNov-Paper43-Q09,2,3,2022OctNov,Paper43,Q09,Q09aiii.png,2022OctNov/Paper43/Q09/Q09aiii.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q09/Q09aiii.png
0580-2022OctNov-Paper43-Q10,0,3,2022OctNov,Paper43,Q10,Q10ai.png,2022OctNov/Paper43/Q10/Q10ai.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q10/Q10ai.png
0580-2022OctNov-Paper43-Q10,1,3,2022OctNov,Paper43,Q10,Q10aii.png,2022OctNov/Paper43/Q10/Q10aii.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q10/Q10aii.png
0580-2022OctNov-Paper43-Q10,2,3,2022OctNov,Paper43,Q10,Q10b.png,2022OctNov/Paper43/Q10/Q10b.png,https://git25math.github.io/25maths-cie0580-figures/2022OctNov/Paper43/Q10/Q10b.png
0580-2023March-Paper12-Q07,0,1,2023March,Paper12,Q07,Q07.png,2023March/Paper12/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper12/Q07/Q07.png
0580-2023March-Paper12-Q10,0,1,2023March,Paper12,Q10,Q10.png,2023March/Paper12/Q10/Q10.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper12/Q10/Q10.png
0580-2023March-Paper12-Q13,0,1,2023March,Paper12,Q13,Q13.png,2023March/Paper12/Q13/Q13.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper12/Q13/Q13.png
0580-2023March-Paper12-Q15,0,1,2023March,Paper12,Q15,Q15.png,2023March/Paper12/Q15/Q15.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper12/Q15/Q15.png
0580-2023March-Paper12-Q17,0,1,2023March,Paper12,Q17,Q17.png,2023March/Paper12/Q17/Q17.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper12/Q17/Q17.png
0580-2023March-Paper12-Q24,0,1,2023March,Paper12,Q24,Q24.png,2023March/Paper12/Q24/Q24.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper12/Q24/Q24.png
0580-2023March-Paper12-Q25,0,1,2023March,Paper12,Q25,Q25.png,2023March/Paper12/Q25/Q25.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper12/Q25/Q25.png
0580-2023March-Paper22-Q01,0,1,2023March,Paper22,Q01,Q01.png,2023March/Paper22/Q01/Q01.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper22/Q01/Q01.png
0580-2023March-Paper22-Q03,0,1,2023March,Paper22,Q03,Q03.png,2023March/Paper22/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper22/Q03/Q03.png
0580-2023March-Paper22-Q10,0,1,2023March,Paper22,Q10,Q10.png,2023March/Paper22/Q10/Q10.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper22/Q10/Q10.png
0580-2023March-Paper22-Q13,0,1,2023March,Paper22,Q13,Q13.png,2023March/Paper22/Q13/Q13.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper22/Q13/Q13.png
0580-2023March-Paper22-Q14,0,1,2023March,Paper22,Q14,Q14.png,2023March/Paper22/Q14/Q14.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper22/Q14/Q14.png
0580-2023March-Paper22-Q17,0,1,2023March,Paper22,Q17,Q17.png,2023March/Paper22/Q17/Q17.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper22/Q17/Q17.png
0580-2023March-Paper22-Q22,0,1,2023March,Paper22,Q22,Q22.png,2023March/Paper22/Q22/Q22.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper22/Q22/Q22.png
0580-2023March-Paper32-Q01,0,5,2023March,Paper32,Q01,Q01a.png,2023March/Paper32/Q01/Q01a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q01/Q01a.png
0580-2023March-Paper32-Q01,1,5,2023March,Paper32,Q01,Q01c.png,2023March/Paper32/Q01/Q01c.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q01/Q01c.png
0580-2023March-Paper32-Q01,2,5,2023March,Paper32,Q01,Q01d.png,2023March/Paper32/Q01/Q01d.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q01/Q01d.png
0580-2023March-Paper32-Q01,3,5,2023March,Paper32,Q01,Q01di.png,2023March/Paper32/Q01/Q01di.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q01/Q01di.png
0580-2023March-Paper32-Q01,4,5,2023March,Paper32,Q01,Q01dii.png,2023March/Paper32/Q01/Q01dii.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q01/Q01dii.png
0580-2023March-Paper32-Q02,0,3,2023March,Paper32,Q02,Q02a.png,2023March/Paper32/Q02/Q02a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q02/Q02a.png
0580-2023March-Paper32-Q02,1,3,2023March,Paper32,Q02,Q02aii.png,2023March/Paper32/Q02/Q02aii.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q02/Q02aii.png
0580-2023March-Paper32-Q02,2,3,2023March,Paper32,Q02,Q02b.png,2023March/Paper32/Q02/Q02b.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q02/Q02b.png
0580-2023March-Paper32-Q05,0,2,2023March,Paper32,Q05,Q05.png,2023March/Paper32/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q05/Q05.png
0580-2023March-Paper32-Q05,1,2,2023March,Paper32,Q05,Q05b.png,2023March/Paper32/Q05/Q05b.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q05/Q05b.png
0580-2023March-Paper32-Q06,0,2,2023March,Paper32,Q06,Q06.png,2023March/Paper32/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q06/Q06.png
0580-2023March-Paper32-Q06,1,2,2023March,Paper32,Q06,Q06ci.png,2023March/Paper32/Q06/Q06ci.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q06/Q06ci.png
0580-2023March-Paper32-Q07,0,1,2023March,Paper32,Q07,Q07.png,2023March/Paper32/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q07/Q07.png
0580-2023March-Paper32-Q08,0,3,2023March,Paper32,Q08,Q08a.png,2023March/Paper32/Q08/Q08a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q08/Q08a.png
0580-2023March-Paper32-Q08,1,3,2023March,Paper32,Q08,Q08b.png,2023March/Paper32/Q08/Q08b.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q08/Q08b.png
0580-2023March-Paper32-Q08,2,3,2023March,Paper32,Q08,Q08biii.png,2023March/Paper32/Q08/Q08biii.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q08/Q08biii.png
0580-2023March-Paper32-Q09,0,2,2023March,Paper32,Q09,Q09a.png,2023March/Paper32/Q09/Q09a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q09/Q09a.png
0580-2023March-Paper32-Q09,1,2,2023March,Paper32,Q09,Q09b.png,2023March/Paper32/Q09/Q09b.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper32/Q09/Q09b.png
0580-2023March-Paper42-Q02,0,4,2023March,Paper42,Q02,Q02a.png,2023March/Paper42/Q02/Q02a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q02/Q02a.png
0580-2023March-Paper42-Q02,1,4,2023March,Paper42,Q02,Q02b.png,2023March/Paper42/Q02/Q02b.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q02/Q02b.png
0580-2023March-Paper42-Q02,2,4,2023March,Paper42,Q02,Q02c.png,2023March/Paper42/Q02/Q02c.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q02/Q02c.png
0580-2023March-Paper42-Q02,3,4,2023March,Paper42,Q02,Q02cii.png,2023March/Paper42/Q02/Q02cii.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q02/Q02cii.png
0580-2023March-Paper42-Q03,0,1,2023March,Paper42,Q03,Q03.png,2023March/Paper42/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q03/Q03.png
0580-2023March-Paper42-Q04,0,2,2023March,Paper42,Q04,Q04a.png,2023March/Paper42/Q04/Q04a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q04/Q04a.png
0580-2023March-Paper42-Q04,1,2,2023March,Paper42,Q04,Q04b.png,2023March/Paper42/Q04/Q04b.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q04/Q04b.png
0580-2023March-Paper42-Q06,0,1,2023March,Paper42,Q06,Q06.png,2023March/Paper42/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q06/Q06.png
0580-2023March-Paper42-Q07,0,1,2023March,Paper42,Q07,Q07a.png,2023March/Paper42/Q07/Q07a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q07/Q07a.png
0580-2023March-Paper42-Q08,0,2,2023March,Paper42,Q08,Q08a.png,2023March/Paper42/Q08/Q08a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q08/Q08a.png
0580-2023March-Paper42-Q08,1,2,2023March,Paper42,Q08,Q08b.png,2023March/Paper42/Q08/Q08b.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q08/Q08b.png
0580-2023March-Paper42-Q09,0,1,2023March,Paper42,Q09,Q09c.png,2023March/Paper42/Q09/Q09c.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q09/Q09c.png
0580-2023March-Paper42-Q10,0,1,2023March,Paper42,Q10,Q10.png,2023March/Paper42/Q10/Q10.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q10/Q10.png
0580-2023March-Paper42-Q12,0,1,2023March,Paper42,Q12,Q12a.png,2023March/Paper42/Q12/Q12a.png,https://git25math.github.io/25maths-cie0580-figures/2023March/Paper42/Q12/Q12a.png
0580-2023MayJune-Paper11-Q12,0,4,2023MayJune,Paper11,Q12,Q12a-ParallelLines.png,2023MayJune/Paper11/Q12/Q12a-ParallelLines.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q12/Q12a-ParallelLines.png
0580-2023MayJune-Paper11-Q12,1,4,2023MayJune,Paper11,Q12,Q12a.png,2023MayJune/Paper11/Q12/Q12a.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q12/Q12a.png
0580-2023MayJune-Paper11-Q12,2,4,2023MayJune,Paper11,Q12,Q12b-Angles.png,2023MayJune/Paper11/Q12/Q12b-Angles.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q12/Q12b-Angles.png
0580-2023MayJune-Paper11-Q12,3,4,2023MayJune,Paper11,Q12,Q12b.png,2023MayJune/Paper11/Q12/Q12b.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q12/Q12b.png
0580-2023MayJune-Paper11-Q15,0,1,2023MayJune,Paper11,Q15,Q15.png,2023MayJune/Paper11/Q15/Q15.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q15/Q15.png
0580-2023MayJune-Paper11-Q21,0,2,2023MayJune,Paper11,Q21,Q21-Triangle.png,2023MayJune/Paper11/Q21/Q21-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q21/Q21-Triangle.png
0580-2023MayJune-Paper11-Q21,1,2,2023MayJune,Paper11,Q21,Q21.png,2023MayJune/Paper11/Q21/Q21.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q21/Q21.png
0580-2023MayJune-Paper11-Q22,0,2,2023MayJune,Paper11,Q22,Q22-Triangle.png,2023MayJune/Paper11/Q22/Q22-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q22/Q22-Triangle.png
0580-2023MayJune-Paper11-Q22,1,2,2023MayJune,Paper11,Q22,Q22.png,2023MayJune/Paper11/Q22/Q22.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q22/Q22.png
0580-2023MayJune-Paper11-Q23,0,2,2023MayJune,Paper11,Q23,Q23-SimilarTriangles.png,2023MayJune/Paper11/Q23/Q23-SimilarTriangles.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q23/Q23-SimilarTriangles.png
0580-2023MayJune-Paper11-Q23,1,2,2023MayJune,Paper11,Q23,Q23.png,2023MayJune/Paper11/Q23/Q23.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q23/Q23.png
0580-2023MayJune-Paper11-Q24,0,2,2023MayJune,Paper11,Q24,Q24-Venn.png,2023MayJune/Paper11/Q24/Q24-Venn.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q24/Q24-Venn.png
0580-2023MayJune-Paper11-Q24,1,2,2023MayJune,Paper11,Q24,Q24.png,2023MayJune/Paper11/Q24/Q24.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper11/Q24/Q24.png
0580-2023MayJune-Paper12-Q02,0,1,2023MayJune,Paper12,Q02,Q02.png,2023MayJune/Paper12/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q02/Q02.png
0580-2023MayJune-Paper12-Q03,0,1,2023MayJune,Paper12,Q03,Q03.png,2023MayJune/Paper12/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q03/Q03.png
0580-2023MayJune-Paper12-Q05,0,1,2023MayJune,Paper12,Q05,Q05.png,2023MayJune/Paper12/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q05/Q05.png
0580-2023MayJune-Paper12-Q08,0,1,2023MayJune,Paper12,Q08,Q08.png,2023MayJune/Paper12/Q08/Q08.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q08/Q08.png
0580-2023MayJune-Paper12-Q09,0,1,2023MayJune,Paper12,Q09,Q09.png,2023MayJune/Paper12/Q09/Q09.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q09/Q09.png
0580-2023MayJune-Paper12-Q10,0,2,2023MayJune,Paper12,Q10,Q10-1.png,2023MayJune/Paper12/Q10/Q10-1.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q10/Q10-1.png
0580-2023MayJune-Paper12-Q10,1,2,2023MayJune,Paper12,Q10,Q10-2.png,2023MayJune/Paper12/Q10/Q10-2.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q10/Q10-2.png
0580-2023MayJune-Paper12-Q12,0,1,2023MayJune,Paper12,Q12,Q12.png,2023MayJune/Paper12/Q12/Q12.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q12/Q12.png
0580-2023MayJune-Paper12-Q21,0,1,2023MayJune,Paper12,Q21,Q21.png,2023MayJune/Paper12/Q21/Q21.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q21/Q21.png
0580-2023MayJune-Paper12-Q22,0,2,2023MayJune,Paper12,Q22,Q22a.png,2023MayJune/Paper12/Q22/Q22a.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q22/Q22a.png
0580-2023MayJune-Paper12-Q22,1,2,2023MayJune,Paper12,Q22,Q22b.png,2023MayJune/Paper12/Q22/Q22b.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper12/Q22/Q22b.png
0580-2023MayJune-Paper13-Q04,0,1,2023MayJune,Paper13,Q04,Q04.png,2023MayJune/Paper13/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q04/Q04.png
0580-2023MayJune-Paper13-Q05,0,2,2023MayJune,Paper13,Q05,Q05-Diagram.png,2023MayJune/Paper13/Q05/Q05-Diagram.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q05/Q05-Diagram.png
0580-2023MayJune-Paper13-Q05,1,2,2023MayJune,Paper13,Q05,Q05.png,2023MayJune/Paper13/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q05/Q05.png
0580-2023MayJune-Paper13-Q07,0,1,2023MayJune,Paper13,Q07,Q07.png,2023MayJune/Paper13/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q07/Q07.png
0580-2023MayJune-Paper13-Q08,0,2,2023MayJune,Paper13,Q08,Q08-Cuboid.png,2023MayJune/Paper13/Q08/Q08-Cuboid.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q08/Q08-Cuboid.png
0580-2023MayJune-Paper13-Q08,1,2,2023MayJune,Paper13,Q08,Q08.png,2023MayJune/Paper13/Q08/Q08.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q08/Q08.png
0580-2023MayJune-Paper13-Q09,0,4,2023MayJune,Paper13,Q09,Q09-1.png,2023MayJune/Paper13/Q09/Q09-1.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q09/Q09-1.png
0580-2023MayJune-Paper13-Q09,1,4,2023MayJune,Paper13,Q09,Q09-2.png,2023MayJune/Paper13/Q09/Q09-2.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q09/Q09-2.png
0580-2023MayJune-Paper13-Q09,2,4,2023MayJune,Paper13,Q09,Q09-Grid.png,2023MayJune/Paper13/Q09/Q09-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q09/Q09-Grid.png
0580-2023MayJune-Paper13-Q09,3,4,2023MayJune,Paper13,Q09,Q09-Prism.png,2023MayJune/Paper13/Q09/Q09-Prism.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q09/Q09-Prism.png
0580-2023MayJune-Paper13-Q12,0,2,2023MayJune,Paper13,Q12,Q12-Triangle.png,2023MayJune/Paper13/Q12/Q12-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q12/Q12-Triangle.png
0580-2023MayJune-Paper13-Q12,1,2,2023MayJune,Paper13,Q12,Q12.png,2023MayJune/Paper13/Q12/Q12.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q12/Q12.png
0580-2023MayJune-Paper13-Q14,0,2,2023MayJune,Paper13,Q14,Q14-Scatter.png,2023MayJune/Paper13/Q14/Q14-Scatter.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q14/Q14-Scatter.png
0580-2023MayJune-Paper13-Q14,1,2,2023MayJune,Paper13,Q14,Q14.png,2023MayJune/Paper13/Q14/Q14.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q14/Q14.png
0580-2023MayJune-Paper13-Q20,0,2,2023MayJune,Paper13,Q20,Q20-Circle.png,2023MayJune/Paper13/Q20/Q20-Circle.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q20/Q20-Circle.png
0580-2023MayJune-Paper13-Q20,1,2,2023MayJune,Paper13,Q20,Q20.png,2023MayJune/Paper13/Q20/Q20.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q20/Q20.png
0580-2023MayJune-Paper13-Q21,0,1,2023MayJune,Paper13,Q21,Q21.png,2023MayJune/Paper13/Q21/Q21.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q21/Q21.png
0580-2023MayJune-Paper13-Q23,0,2,2023MayJune,Paper13,Q23,Q23-Grid.png,2023MayJune/Paper13/Q23/Q23-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q23/Q23-Grid.png
0580-2023MayJune-Paper13-Q23,1,2,2023MayJune,Paper13,Q23,Q23.png,2023MayJune/Paper13/Q23/Q23.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q23/Q23.png
0580-2023MayJune-Paper13-Q25,0,2,2023MayJune,Paper13,Q25,Q25-Lines.png,2023MayJune/Paper13/Q25/Q25-Lines.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q25/Q25-Lines.png
0580-2023MayJune-Paper13-Q25,1,2,2023MayJune,Paper13,Q25,Q25.png,2023MayJune/Paper13/Q25/Q25.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper13/Q25/Q25.png
0580-2023MayJune-Paper21-Q01,0,2,2023MayJune,Paper21,Q01,Q01-Geometry.png,2023MayJune/Paper21/Q01/Q01-Geometry.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q01/Q01-Geometry.png
0580-2023MayJune-Paper21-Q01,1,2,2023MayJune,Paper21,Q01,Q01.png,2023MayJune/Paper21/Q01/Q01.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q01/Q01.png
0580-2023MayJune-Paper21-Q03,0,2,2023MayJune,Paper21,Q03,Q03-ParallelLines.png,2023MayJune/Paper21/Q03/Q03-ParallelLines.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q03/Q03-ParallelLines.png
0580-2023MayJune-Paper21-Q03,1,2,2023MayJune,Paper21,Q03,Q03.png,2023MayJune/Paper21/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q03/Q03.png
0580-2023MayJune-Paper21-Q05,0,1,2023MayJune,Paper21,Q05,Q05.png,2023MayJune/Paper21/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q05/Q05.png
0580-2023MayJune-Paper21-Q09,0,2,2023MayJune,Paper21,Q09,Q09-SimilarTriangles.png,2023MayJune/Paper21/Q09/Q09-SimilarTriangles.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q09/Q09-SimilarTriangles.png
0580-2023MayJune-Paper21-Q09,1,2,2023MayJune,Paper21,Q09,Q09.png,2023MayJune/Paper21/Q09/Q09.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q09/Q09.png
0580-2023MayJune-Paper21-Q11,0,2,2023MayJune,Paper21,Q11,Q11-Transformation.png,2023MayJune/Paper21/Q11/Q11-Transformation.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q11/Q11-Transformation.png
0580-2023MayJune-Paper21-Q11,1,2,2023MayJune,Paper21,Q11,Q11.png,2023MayJune/Paper21/Q11/Q11.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q11/Q11.png
0580-2023MayJune-Paper21-Q12,0,4,2023MayJune,Paper21,Q12,Q12a-Congruence.png,2023MayJune/Paper21/Q12/Q12a-Congruence.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q12/Q12a-Congruence.png
0580-2023MayJune-Paper21-Q12,1,4,2023MayJune,Paper21,Q12,Q12a.png,2023MayJune/Paper21/Q12/Q12a.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q12/Q12a.png
0580-2023MayJune-Paper21-Q12,2,4,2023MayJune,Paper21,Q12,Q12b-CircleGeometry.png,2023MayJune/Paper21/Q12/Q12b-CircleGeometry.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q12/Q12b-CircleGeometry.png
0580-2023MayJune-Paper21-Q12,3,4,2023MayJune,Paper21,Q12,Q12b.png,2023MayJune/Paper21/Q12/Q12b.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q12/Q12b.png
0580-2023MayJune-Paper21-Q16,0,2,2023MayJune,Paper21,Q16,Q16-Vectors.png,2023MayJune/Paper21/Q16/Q16-Vectors.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q16/Q16-Vectors.png
0580-2023MayJune-Paper21-Q16,1,2,2023MayJune,Paper21,Q16,Q16a.png,2023MayJune/Paper21/Q16/Q16a.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q16/Q16a.png
0580-2023MayJune-Paper21-Q18,0,2,2023MayJune,Paper21,Q18,Q18-Bearings.png,2023MayJune/Paper21/Q18/Q18-Bearings.png,https://git25math.github.io/25maths-cie0580-figures/2023MayJune/Paper21/Q18/Q18-Bearings.png
